,information_content,conditional_entropy
0,2.7622461986544855,2.680310278597004
1,0.7886948784784228,2.5354028074482047
2,1.2682492916905508,2.860812461787487
3,0.932703044078571,2.519793345062523
4,2.533083744738871,2.6810080668710956
5,1.1618751487080365,2.768976606077582
6,-0.09102554209257245,2.2167871538548125
7,2.343322678373658,2.584767355128915
8,0.2647582756792904,2.399076965996092
9,1.5915873624650507,2.479101093835693
10,3.5500568229149136,1.5222598410405006
11,2.598622274942207,2.734624391926796
12,0.5491805489939157,2.506389012108747
13,-0.004311103436786256,2.3151147542844805
14,-1.5226513483496724,3.976417790569524
15,1.805230153234015,2.666547753878936
16,0.2366677851550569,2.414877100054464
17,0.5879983033300427,2.27030822702181
18,4.703594137308626,2.491650658643647
19,1.8696546243360088,2.715186189726781
20,1.4350251917299177,2.608322882769666
21,-0.3318526734601562,2.616585012013503
22,0.915088225141153,2.9104219842440635
23,3.9941747625442496,1.7928168852982689
24,0.1693736334378517,2.531862464951183
25,0.580137191971465,2.835662987135688
26,0.060908652781666475,2.812026072894698
27,0.21146925331681257,2.124822104426516
28,2.4293087776092017,2.1710404449177307
29,0.6013336756826702,2.371297932299464
30,1.183858955993705,2.4670527189232194
31,2.035610298793792,2.6188244954548425
32,0.7624961049876333,2.896223174547677
33,1.6255728907283322,2.6795180552743854
34,2.796586313848838,2.566501823857687
35,3.47658096513178,2.695037699321163
36,2.817112471934471,2.6966119977060887
37,0.4947642997840724,2.6514808880538427
38,2.0907597551702892,2.4212653261430708
39,2.349559245268361,2.708290517554878
40,1.199296348619116,2.725773748179435
41,0.7631440763100115,2.5829899387344906
42,2.049417547765524,2.6245003600213934
43,2.1964349845121713,2.1877328684934954
44,1.115267838293808,2.608587129964676
45,2.677360735796451,3.683878079790106
46,2.019775417377793,3.0072755405676026
47,-1.211762865656685,3.935642243015292
